"","gameId","playId","return_x","return_s","return_a","return_zone","def1_dist","def1_s","def1_a","def2_dist","def2_s","def2_a","def3_dist","def3_s","def3_a","def4_dist","def4_s","def4_a","def5_dist","def5_s","def5_a","def6_dist","def6_s","def6_a","def7_dist","def7_s","def7_a","def8_dist","def8_s","def8_a","def9_dist","def9_s","def9_a","def10_dist","def10_s","def10_a","def11_dist","def11_s","def11_a","def1_zone","def2_zone","def3_zone","def4_zone","def5_zone","def6_zone","def7_zone","def8_zone","def9_zone","def10_zone","def11_zone","def1_side","def2_side","def3_side","def4_side","def5_side","def6_side","def7_side","def8_side","def9_side","def10_side","def11_side","playDirection","returnDirectionIntended","returnDirectionActual","quarter","yardlineTotal","receiveTeamScoreDif","kickLength","kickReturnYardage","receiveTeamHome"
"51",2018091001,499,49.16,2.42,0.41,7,15.1579220211743,8.78,2.71,19.7617838263655,8.48,1.29,26.0181571215181,8.83,1.71,30.564889988351,8.06,1.28,33.1455487207559,7.79,2.4,36.5459628413317,8.31,1.02,38.0179023619137,8.55,1.55,39.3789448817512,7.82,1.06,43.5664825295777,7.98,0.99,43.7312085357814,8.7,2.68,55.8000224014292,4.98,0.12,"7","8","10","10","10","11","10","11","11","11","14","L","C","L","L","L","C","L","C","C","C","C","right","L","L",1,7,-7,55,12,0
"52",2018091300,1023,30.48,2.92,1.8,5,17.4319390774521,8.66,2.22,18.4072404232682,9.14,1.14,23.4484498421537,9.37,0.97,31.6917039617626,8.81,1.22,32.540743691563,9.22,1.47,33.3453714929074,9.66,0.79,35.6898753149965,8.16,1.93,35.9054605874928,8.68,1.3,38.0249523339609,8.56,0.56,38.1452618289611,8.21,1.1,63.0476089951078,5.91,0.33,"4","8","8","8","7","8","8","9","7","7","11","L","C","C","C","L","C","C","R","L","L","C","right","C","C",1,21,14,59,8,1
"53",2018091300,304,29.6,1.93,0.64,4,12.2770110368933,8.84,2.49,16.3170830726573,9.19,2.65,19.2537502840356,8.79,2.04,19.755409385786,8.89,1.58,22.6959225412848,8.84,1.61,29.4066795133351,9.39,0.91,29.7909281493545,7.84,1.86,29.8863530729328,6.51,3.34,34.8655775801864,8.18,2.09,43.6806593356831,7.51,3.21,47.5514395155394,6.92,0.51,"5","5","7","7","8","7","8","7","8","10","11","C","C","L","L","C","L","C","L","C","L","C","left","C","C",1,25,0,55,-2,0
"54",2018091600,3830,22.56,3.5,1.72,3,2.83423711075837,9.84,3.48,9.12121154233361,6.84,2.81,15.6358690196612,8.55,1.93,15.8323497940135,8.4,2.07,16.043266500311,8.31,3.46,21.5453591290561,7.55,2.35,24.2262688006222,8.76,1.53,27.123762644589,9.03,1.05,33.1654338129324,8.44,2.21,34.0114466025778,8.71,2.62,45.1831052496395,6.48,1.54,"6","6","6","5","5","5","6","9","8","8","8","R","R","R","C","C","C","R","R","C","C","C","right","C","C",4,34,-7,54,4,0
"55",2018091600,773,34.68,6.4,1.59,4,1.29849913361542,5.33,4.71,4.07708229006969,7.29,4.69,23.0112668056324,8.87,1.27,25.4136341360302,7.98,1.3,27.8293100884661,8.9,0.58,30.7730222760131,7.42,1.4,31.6582327365253,7.6,0.75,33.4868959445333,7.49,0.68,33.7721497687074,8.46,1.06,36.0274145616918,8.07,2.9,38.5696629490069,5.75,1.55,"4","4","7","8","8","8","7","8","7","8","11","L","L","L","C","C","C","L","C","L","C","C","right","C","R",1,36,0,39,5,0
"56",2018091601,1289,27.98,0.27,3.98,5,7.71746072228424,7.31,3.14,8.73716201063023,6.4,3.92,10.1677972049014,8.43,2.8,14.6553062062858,8.99,1.25,15.5116891407738,8.28,1.83,17.1692865314782,8.15,1.76,18.9759663785537,7.12,1.31,23.0767957047767,8.94,1.9,24.670802581189,8.33,0.98,32.7330597408797,8.7,1.46,43.3516285737918,4.69,0.9,"5","4","4","5","5","5","5","8","5","7","8","C","L","L","C","C","C","C","C","C","L","C","left","C","C",2,32,18,50,1,0
"57",2018091601,205,52,2.85,3.11,8,15.6421226181104,8.5,1.5,17.0592643452172,7,1.87,17.2523534626439,8.59,1.84,18.5062259793833,7.84,1.76,20.9565956204723,8.79,2.23,23.6490887773715,7.76,0.44,24.5159947789193,7.94,2.36,28.0871963713006,8.83,0.86,33.4371843910339,4.93,3.71,36.708800034869,7.92,2.25,46.2508335060029,4.4,0.64,"8","9","8","8","8","11","11","12","7","11","14","C","R","C","C","C","C","C","R","L","C","C","right","C","C",1,14,0,44,10,0
"58",2018091601,426,42.91,1.44,4.57,5,14.3181737662315,8.66,2.21,14.6876444673746,7.34,2.23,17.3174622852195,8.69,1.76,17.4164893132916,8.41,1.31,19.7138327070106,7.89,2.5,22.2716187108167,8.25,0.69,22.555407333941,7.29,3.09,23.5551480572719,6.96,0.26,30.4948930150607,8.07,1.1,35.49709283871,5.54,2.14,45.0652826464009,4.33,0.38,"8","8","8","8","8","8","8","8","11","7","11","C","C","C","C","C","C","C","C","C","L","C","right","R","R",1,25,7,42,6,0
"59",2018091602,1446,43.39,3.34,3.05,4,11.3817836914958,5.73,0.73,19.1902058352692,9.13,1.69,24.9913945189139,8.97,1.69,26.6453466856785,8.48,2.51,26.7546500631199,7.71,1.1,28.0272813522825,7.86,0.88,33.3518934994702,8.91,1.44,33.9806444906508,7.79,1.47,35.5463148582241,8.73,1.59,39.4752175421492,7.95,1.45,54.4901348869683,4.49,0.41,"7","7","7","8","8","8","11","10","8","11","14","L","L","L","C","C","C","C","L","C","C","C","right","L","L",2,8,-7,59,13,0
"60",2018091602,2412,34.11,2.3,2.97,6,0.427200187265875,2.36,3.37,13.4528658656808,9.06,2.43,15.7101145762849,8.66,1.85,21.1659089103209,6.42,0.33,22.2409082548353,6.1,1.56,25.1873877168713,7.52,1.83,27.4476319561451,8.8,1.07,28.0869257840726,9.24,1.21,30.7599772431645,7.48,2.3,30.9932250661334,7.92,1.15,42.8321304630064,5.63,0.52,"6","6","6","9","9","8","9","9","8","9","12","R","R","R","R","R","C","R","R","C","R","R","left","","",3,30,13,46,0,1
"61",2018091603,1907,26.39,1.7,2.48,4,4.50014444212627,8.74,3.22,13.4238593556399,8.6,4.17,14.122528102291,9.39,2.28,18.851185639105,8.78,1.99,19.2638365856856,9.23,1.5,22.3828260056678,8.17,1.77,26.4081142833032,8.01,1.02,26.6449845186669,7.75,0.96,30.4249256367209,8.26,1.34,34.7508920748806,8.82,1.1,50.7179504712089,6.29,0.33,"4","4","5","5","4","7","8","8","8","8","11","L","L","C","C","L","L","C","C","C","C","C","left","C","C",2,27,3,56,0,0
"62",2018091603,971,28.94,2.49,2.12,4,1.55425223178222,8.8,4.06,9.78662352397394,8.11,1.76,14.6879985021786,8.01,2.47,17.0223030169246,7.81,2.83,26.9788602427901,8.11,1.33,30.2327802227979,8.04,0.81,35.9492767660213,7.49,1.34,36.0053676553927,7.48,1.19,43.2495421941088,5.39,1.23,44.6497491594298,5.43,0.89,46.6460341293877,5.48,0.4,"4","4","4","5","8","7","7","7","10","11","10","L","L","L","C","C","L","L","L","L","C","L","right","R","R",2,35,0,46,0,1
"63",2018091604,1549,33.15,2.9,2.37,5,20.579662290718,9.57,2.13,26.8739297461313,8.84,2.07,29.6182595707445,8.05,1.4,32.0222984809023,8.48,1.08,34.1151286088738,8.59,0.97,38.9736372436548,8.65,2.04,39.5071955471405,6.7,0.93,42.6404690405722,7.63,1.17,43.1725769441668,8.6,1.1,51.265981898331,7.36,2.07,54.4071557793642,5.78,0.64,"7","8","7","8","8","11","8","11","10","12","11","L","C","L","C","C","C","C","C","L","R","C","left","C","C",2,18,14,60,16,0
"64",2018091604,2659,18.94,3.47,1.83,3,11.0523934059551,9.68,1.17,19.8483248663458,8.45,3.13,32.6281059824195,8.96,0.88,36.8772463722551,8.66,0.91,37.3796696079567,8.36,0.54,43.8987197991012,8.14,0.37,45.8940050551268,6.93,0.8,47.4268805636635,7.55,0.68,53.6920198912278,7.05,0.12,63.3246626520821,6.54,1.33,69.9445387432071,0.98,0.95,"6","5","9","8","8","8","8","9","8","11","11","R","C","R","C","C","C","C","R","C","C","C","right","C","C",3,37,14,56,10,0
"65",2018091604,3295,30.74,0.89,4.29,4,3.51176593753058,10.34,1.4,22.4914428172139,9.25,1.25,25.3964584145113,10.04,1.92,26.4479810193519,8.56,1.27,30.2944235792662,9.74,1.84,32.355008885797,7.81,1.16,35.5475934487836,7.46,1.19,38.4123834199337,8.41,1.85,43.4738841144888,8.69,2.56,47.9928880147882,5.78,0.81,53.2437423553229,2.26,1.7,"4","7","7","7","8","7","8","8","9","11","11","L","L","L","L","C","L","C","C","R","C","C","right","C","C",4,25,-11,55,4,1
"66",2018091604,815,31.9,6.29,3.28,4,22.4391287709661,9.15,2.13,24.0499688149486,9.93,3.24,34.6316156134824,8.74,1.57,42.7902290248603,9.13,0.65,42.8486464196945,8.31,0.74,43.9679747088719,8.3,0.84,44.5404378065596,8.7,2.47,44.7862143968431,6.43,1.67,45.4115899303251,7.75,0.72,51.6554711526282,7.55,2.52,58.1322672876261,5.23,0.27,"7","8","8","10","11","10","9","11","11","12","11","L","C","C","L","C","L","R","C","C","R","C","left","R","R",2,22,7,60,22,0
"67",2018091605,145,52.62,1.06,1.97,7,4.25856783437813,2.41,3.92,8.60900110349627,7.28,2.65,16.6588414963346,7.79,2.85,21.854326802718,8,2.98,27.0474120758345,8.13,0.97,30.8821129458462,7.65,0.56,33.9706652863908,7.23,3.22,37.3604188948679,1.88,3.17,38.8340379049102,4.21,3.04,43.4930178304518,5.43,1.59,45.6396340914342,3.73,0.42,"7","7","7","10","8","8","8","9","11","11","11","L","L","L","L","C","C","C","R","C","C","C","right","R","R",1,19,0,39,NA,0
"68",2018091605,1943,24.17,1.62,3.9,5,11.7207550951293,8.81,2.44,12.9033406527147,9.26,0.74,16.7925846730037,8.76,1.46,19.7763924920598,8.67,1.22,22.9119532122427,8.7,1.35,24.3047917086323,9.43,1.97,26.0968235614988,8.59,1.78,26.993662219121,8.14,1.81,27.8760990814712,7.71,1.68,29.7768786141194,7.48,1.02,47.8602131211302,5.13,0.72,"5","4","5","5","5","4","8","7","8","8","8","C","L","C","C","C","L","C","L","C","C","C","right","L","L",2,41,-8,45,6,1
"69",2018091605,373,49.13,7.44,1.85,9,5.87572123232545,7.55,4.84,8.90138191518598,2.02,6.01,9.44949734112879,7.1,5.55,15.8866012727707,7.07,3.96,20.852865510524,7.47,3.68,24.4725090662972,7.27,3.25,27.264236648034,5.36,1.08,29.473908800836,5.26,1.15,31.6864166481475,3.47,3.24,32.7180332538495,7.55,1.14,39.6618973323264,5.38,2.39,"9","6","9","9","9","8","12","12","8","11","12","R","R","R","R","R","C","R","R","C","C","R","right","L","L",1,22,7,39,0,0
"70",2018091606,1757,29.16,1.88,1.84,5,15.2896860661035,9.08,3.44,28.1938752214023,8.77,2,30.6752440903084,8.62,1.63,31.7856964686948,8.58,1.13,36.2432959317996,8.44,2.27,36.5056392903891,6.54,1.49,38.6734534273835,8.72,1.14,42.2686290291038,8.2,0.96,42.4659204539358,8.46,1.09,48.761276644485,5.89,2.51,56.0501427295239,3.83,3.07,"6","9","9","8","9","8","7","9","8","11","10","R","R","R","C","R","C","L","R","C","C","L","left","R","R",2,30,6,51,11,1
"71",2018091606,182,18.67,2.89,1.93,2,15.3295042320357,9.43,2.17,21.8331582690182,9.76,1.38,26.620897806047,9.15,1.51,28.0602565918418,9.11,1.51,28.2554295667222,9.41,1.23,31.3693130304124,8.57,1.78,34.2863529702417,9.46,1.85,35.5787928406797,8.62,1.65,38.0297409930701,9.22,1.48,48.0234317807464,8.3,2.06,51.1086342998911,8.6,1.01,"5","5","5","5","6","8","8","7","9","9","8","C","C","C","C","R","C","C","L","R","R","C","right","L","L",1,30,7,63,10,1
"72",2018091606,2649,18.81,3.93,1.51,3,21.357258719227,9.97,0.82,22.7594815406678,9.5,1.04,26.7499570093112,9.19,1.03,30.4594435274185,6.97,1.01,35.1548702173682,8.48,1.76,37.454677945485,9.46,1.19,39.8438577449524,8.72,0.53,42.9424941054895,9.46,1.58,44.671422632372,6.74,2.4,46.7026048524062,8.23,2.7,52.4278036923158,7.41,0.99,"6","6","5","5","8","8","8","7","8","9","8","R","R","C","C","C","C","C","L","C","R","C","right","C","C",3,28,20,65,9,1
"73",2018091606,340,24.39,3.65,0.77,6,15.2819141471218,10.09,1.43,17.1271947498707,9.09,1.61,21.2204547547879,8.3,0.94,21.5960297277069,8.62,1.06,23.2582802459683,8.08,1.56,26.9847753372156,8.07,2.51,28.6457413937919,7.96,1.56,28.95493912962,9.85,1.13,34.1692566498014,7.98,1.37,38.172015927902,8.56,1.6,52.5635995723276,4.86,0.78,"6","6","6","5","6","9","8","9","9","8","12","R","R","R","C","R","R","C","R","R","C","R","left","L","L",1,34,-7,53,10,0
"74",2018091606,3523,31.33,1.41,6.37,5,0.968400743494145,5.55,6.7,11.1567961350918,8.1,1.13,11.6661904664719,6.42,1.7,14.5531920897101,6.51,0.79,16.6754430226006,7.34,2.5,16.8108447140529,5.5,2.11,18.4060479190944,7.42,2.9,20.427794790432,8.48,1.3,26.6281523955381,3.85,1.46,33.6499182762752,7.77,1.48,38.7737024283212,3.94,0.46,"5","5","5","5","4","5","5","7","7","9","8","C","C","C","C","L","C","C","L","L","R","C","right","","",4,43,-13,35,0,0
"75",2018091606,4125,17.16,2.41,2.51,2,14.4146765485737,9.08,1.85,19.5052941531267,8.96,1.95,20.6496029017509,7.99,1.57,21.9600933513499,8.48,1.84,22.2980761501974,8.08,1.68,24.2843200440119,8.63,1.89,29.2678287544532,8.13,1.96,29.3841402800899,7.61,1.57,33.2919705034112,7.39,1.15,48.2390681916639,4.46,0.2,49.2895851067951,3.12,1.46,"5","5","5","6","5","4","6","5","8","8","7","C","C","C","R","C","L","R","C","C","C","L","right","C","C",4,46,-6,47,3,0
"76",2018091606,593,25.95,3.83,0.92,6,3.31547884927652,8.03,4.97,19.1698226387205,6.64,1.99,23.0707130362284,8.1,2.72,23.356236854425,8.19,1.44,25.4337747886545,8.51,1.11,25.7483591710229,8.58,1.5,30.0187441442843,8.74,1.95,32.0020249359318,8.58,1.75,40.8455652427531,7.71,1.85,44.1113364114034,6.16,0.64,50.7268548206963,6.58,1.41,"6","5","5","8","9","8","8","8","8","9","11","R","C","C","C","R","C","C","C","C","R","C","right","","",1,28,7,56,-1,1
"77",2018091607,1227,21.15,1.65,2.79,3,12.2603792763519,7.5,1.45,14.9191487692831,8.89,1.15,20.8936593252594,9,1.38,26.0192006026319,9.95,1.28,34.8139986212443,8.03,1.06,35.7109647027352,6.33,1.51,38.641435014761,5.45,1.11,39.8364782579987,6.43,2.57,40.360703660863,6.2,2.43,46.0547380841537,5.39,2.82,52.9386371188379,4.38,0.52,"6","5","5","6","8","8","8","8","8","7","11","R","C","C","R","C","C","C","C","C","L","C","left","L","L",2,39,-14,50,11,0
"78",2018091607,1567,51.65,1.54,1.31,9,7.76705864533029,4.78,3.53,8.309566775711,9.05,2.45,13.9610923641383,7.95,1.91,15.8585056042491,8.2,2.23,16.1888016851155,9.64,1.34,25.0281002075667,7.07,3.55,27.6256257847673,8.96,1.31,28.6098234877463,6.95,0.98,29.2851634791408,8.97,1.14,30.0167986301004,7.11,1.91,44.9924904845242,4.52,0.47,"9","9","9","9","9","12","12","8","11","11","12","R","R","R","R","R","R","R","C","C","C","R","left","L","L",2,13,-14,46,6,0
"79",2018091607,2458,49.58,0.67,2.36,7,8.45418831112722,9.15,2.59,14.4120574520087,7.48,2.95,16.5488760947685,8.6,2.81,18.1882709458596,8.3,1.35,18.4558391843882,7.65,1.49,20.9887779539448,8.13,3.65,22.0575111923354,6.97,2.4,22.4717711807503,8.25,1.92,27.7182430900662,7.86,1.53,33.909846652558,8.77,0.55,49.0087543200192,4.74,0.4,"7","7","7","7","7","8","7","7","10","11","14","L","L","L","L","L","C","L","L","L","C","C","right","R","R",3,10,-7,51,9,0
"80",2018091607,2794,40.95,1.7,1.41,5,4.33544692044545,10.29,2.39,19.3338589009023,9,1.75,20.0983705807212,8.64,1.97,20.4370741545848,8.77,2.17,21.9192746230344,7.39,2.54,24.3055384634861,9.41,1.11,24.5290134330755,6.64,2.61,29.082300459214,8.4,1.55,30.9468269778987,7.31,1.58,32.9982605602174,8.8,1.18,51.0343462777765,5.03,0.67,"5","8","8","9","8","9","9","8","8","11","11","C","C","C","R","C","R","R","C","C","C","C","right","","",3,17,-4,52,-1,0
"81",2018091608,541,42.74,2.84,1.02,6,14.564164926284,8.96,1.38,21.1365678387008,9.67,1.7,24.9991139842995,8.61,1.69,28.5042382813504,7.76,4.29,29.1346614876507,9.02,1.2,29.3980033335599,8.58,0.84,29.8307358273308,9.13,1.56,31.1101028606464,9.09,1.02,35.3307939339042,8.32,1.12,38.9324864348528,8.13,0.78,52.9625169341488,4.81,0.52,"9","9","9","8","9","9","8","12","12","11","12","R","R","R","C","R","R","C","R","R","C","R","left","L","L",1,14,-7,54,6,1
"82",2018091609,1057,39.54,1.17,2.98,6,6.0826474499185,6.98,2.52,13.0842271456896,9,2.42,18.2608460921174,6.83,2.23,18.9974972035792,8.21,1.28,22.7923890805681,6.89,1.62,22.8253280370732,7.63,2.18,22.9421555220951,8.73,0.95,23.5823705339391,8.88,1.38,28.8156641429622,8.61,1.19,30.6711802837778,8.42,2.56,47.7863662564962,4.31,1.04,"6","9","8","8","9","8","9","8","8","7","12","R","R","C","C","R","C","R","C","C","L","R","left","C","C",2,22,8,49,17,1
"83",2018091609,1552,19.2,1.81,1.79,2,14.9698162981381,10.58,1.59,27.1563638950431,9.19,0.9,27.1983087709512,8.33,1.46,34.1874553016161,7.28,1.05,35.6452591518143,7.88,0.93,36.4007760906275,9.36,1.78,36.6763043394506,7.43,1.22,40.3162944725827,3.8,1.46,42.6909276076311,6.36,0.52,45.6176818788504,6.89,0.29,56.8570136394799,4.26,0.33,"5","5","5","8","8","9","8","8","8","8","11","C","C","C","C","C","R","C","C","C","C","C","left","L","L",2,34,11,58,60,1
"84",2018091609,2032,18.4,0.69,2.86,3,13.2511018409791,10.02,2.64,18.0111770853545,9.17,1.83,26.510231986914,7.86,2.76,29.9149009692494,8.95,1.48,33.7211891842503,7.98,1.31,35.3773402052783,7.54,1.21,36.6717602522704,7.89,1.11,37.6527555432534,8.06,0.94,39.1954652989348,7.57,1.61,39.7354816253685,8.16,1.25,55.9134697546128,2.82,0.86,"5","6","5","9","9","8","8","9","9","8","11","C","R","C","R","R","C","C","R","R","C","C","right","C","C",3,40,19,52,13,1
"85",2018091609,2352,37.56,2.03,0.44,5,7.96523697073727,9.78,2.73,23.8470333584704,10.29,1.87,24.8157147791475,9.52,1.7,26.1018256066506,7.62,1.18,27.3382954845396,8.45,1.11,33.9749628403034,8.34,1.77,35.1126202383132,7.85,0.73,37.3059485873232,7.18,0.99,40.789775679697,8.36,1.74,42.7081561297137,9.06,0.87,57.3344102612035,4.46,1.2,"6","7","8","8","8","8","11","12","11","11","11","R","L","C","C","C","C","C","R","C","C","C","right","L","L",3,15,19,58,17,1
"86",2018091609,2691,41.2,6,1.73,6,9.3360002142245,4.14,4.15,20.9269610789527,9.12,0.91,22.0073851240896,7.86,1.23,23.2605502944363,6.45,1.68,30.3823764705791,7.79,2.36,30.5321224286816,7.2,2.79,32.6184855565062,7.5,0.96,34.3117589173158,8.79,1.6,39.3827893882594,2.66,0.08,39.6503228234021,7.53,1.36,51.4387966422233,4.33,1.6,"9","8","8","9","8","9","8","8","7","12","11","R","C","C","R","C","R","C","C","L","R","C","right","C","C",3,18,27,54,13,1
"87",2018091609,783,48.21,3.79,3.43,8,16.1942613292487,4.24,3.14,22.4001160711279,7.31,3.68,26.7077610443107,7.48,2.31,31.6853088986047,7.75,2.33,32.07,6.8,0.74,35.040570771607,5.55,2.42,36.5419758633821,7.62,1.09,38.8330220302258,8.11,0.45,39.3821279262561,6.71,1.67,40.0443416727008,6.35,1.39,46.8278549583472,5.38,0.56,"9","8","11","11","11","10","11","10","10","10","11","R","C","C","C","C","L","C","L","L","L","C","right","R","R",1,16,0,46,13,1
"88",2018091610,1306,34.75,2.97,3.54,5,6.48297771089798,7.06,4.97,19.1002617783108,9.22,3.46,20.6190251951929,8.86,2.08,23.4908705670948,8.96,1.41,25.6368367783547,7.17,2.23,25.7565875068884,6.33,0.81,27.8394145053376,2.61,0.42,31.8896221363628,7.3,1.25,37.7269055184758,7.68,3.5,40.5405735035902,5.65,0.74,41.4948490779277,6.1,1.11,"5","8","8","8","8","8","6","9","9","12","11","C","C","C","C","C","C","R","R","R","R","C","left","C","C",2,32,3,43,0,1
"89",2018091610,1440,28.55,2.44,0.67,5,3.82334931702559,10.16,2.9,16.8903581963202,8.3,0.44,18.165202999141,9.31,2.61,22.0977464914412,8.87,1.69,23.6317011660185,8.98,0.8,24.0514968349165,8.23,2.07,27.6730572940541,8.12,1.12,30.6407196390685,5.36,1.38,31.4517487590118,7.4,3.54,33.2912676238079,7.05,0.74,48.6331255421652,3.94,0.5,"5","4","5","7","8","8","8","8","8","8","11","C","L","C","L","C","C","C","C","C","C","C","right","","",2,37,-3,44,0,0
"90",2018091610,1960,47.84,1.96,1.06,4,20.3594597177823,9.24,3,22.9880947448891,8.64,1.33,23.9900083368055,8.87,1.66,26.1176051735223,8.92,2.61,29.1213495566397,4.92,1.62,32.2950677348725,9.3,1.11,32.9200546779619,9.28,1.41,36.3003278222112,9.25,0.73,37.0057252327258,8.22,1.65,46.1944866840189,8.95,1.56,55.8739026737886,4.85,0.92,"8","7","7","7","11","11","11","10","11","12","14","C","L","L","L","C","C","C","L","C","R","C","right","C","C",2,4,-6,59,7,0
"91",2018091610,3362,43.27,2.11,4.06,5,5.13367314892563,9.04,2.88,21.118470588563,9.05,1.81,28.6323069276648,8.43,1.76,30.5180815255481,8.9,0.7,30.553575895466,6.82,1.33,31.8115985137497,7.19,3.9,33.0894076707335,8.21,1.54,33.2027288035185,8.48,1.23,34.6922138238539,7.96,1.14,35.9896346188733,8.26,0.94,41.6928063339469,6.3,0.62,"4","8","7","10","11","9","11","11","11","11","11","L","C","L","L","C","R","C","C","C","C","C","left","C","C",4,23,14,44,14,1
"92",2018091610,3871,37.66,3.33,3.44,5,9.24249425209451,8.62,2.79,10.5763604325874,8.05,2.1,13.2549462465904,7.84,2.41,16.5173484554876,8,3.6,20.2851596000623,8.62,1.65,23.9503590787278,7.32,3.03,24.2451995248544,6.16,1.98,24.6464784502776,8.13,2.81,34.3866209447803,1.1,2.64,46.1060429878774,5.07,0.56,52.9638235024625,7.62,0.64,"5","9","8","8","8","8","7","8","8","11","12","C","R","C","C","C","C","L","C","C","C","R","right","R","R",4,24,-10,49,4,0
"93",2018091610,4585,25.88,1.93,2.34,6,3.80032893313198,9.39,2.35,9.0846904185008,8.62,1.25,10.7648502079685,8.17,2.16,11.1809704408875,9.04,1.68,11.9435003244443,8.47,1.79,13.2441118992555,7.27,1.94,18.0948749650281,8.82,2.05,26.3965944773185,8.07,1.6,30.2314356258514,8.52,2.66,41.824534665672,8.7,3.14,46.992698369002,4.18,1.33,"6","6","6","6","6","6","5","9","5","7","12","R","R","R","R","R","R","C","R","C","L","R","right","L","L",4,40,-3,44,0,0
"94",2018091611,698,28.37,1.62,2.88,4,4.2060076081719,9.11,2.68,21.9879080405572,4.52,6.55,27.7100649584226,8.36,1.54,30.1513017961082,7.55,1.78,31.6216191868791,8.69,0.74,34.6737076183093,7.39,2.69,34.7844347373937,7.36,2.9,46.7081845076428,6.92,0.75,53.0955836204858,6.83,1.17,53.8110406886914,6.56,3.6,60.2775331280237,4.4,0.27,"4","8","7","8","8","7","8","11","11","11","11","L","C","L","C","C","L","C","C","C","C","C","right","","",1,27,-3,56,1,1
"95",2018091611,797,31.74,3.83,3,4,17.6936429262038,8.9,2.23,21.6336797609653,9.05,1.11,22.1501106092046,10.16,1.38,26.9513209323773,9.16,1.68,27.4201622898188,9.22,1.08,29.7411802052306,8.19,2.09,30.206019267689,8.54,1.3,35.3534496195209,7.46,1.7,41.5915916983229,7.22,2.95,49.8134640433688,8.5,0.89,52.9000236294843,5.14,1.4,"5","7","7","8","7","8","7","8","8","11","11","C","L","L","C","L","C","L","C","C","C","C","left","R","R",1,27,3,51,7,0
"96",2018091612,3460,33.28,3.18,1.59,4,7.47300475043339,8.89,3.46,14.0854002428046,8.88,2.07,33.3738100911478,8.5,1.53,34.2827843093294,8.82,0.65,37.6714494013703,7.83,0.78,40.1734066267724,9.05,1.35,40.2116226979216,7.5,0.72,40.2533886772282,7.8,0.91,44.1575384277702,8.32,2.14,44.7544288311224,5.29,0.95,59.0004483033816,4.86,0.65,"4","5","7","8","7","8","8","11","10","11","10","L","C","L","C","L","C","C","C","L","C","L","right","C","C",4,18,11,59,16,1
"97",2018091612,568,21.15,2.49,2.65,1,15.527137534008,9.34,2.04,25.6012206740226,8.53,1.89,27.983504069362,9.5,1.5,28.8462146563462,9.04,1.47,30.4509523660591,8.92,1.11,35.3753883370911,8.15,1.68,39.9731835109489,6.44,2.56,41.5678168779646,9.48,1.35,43.8187174618336,8.34,1.22,45.5332900195011,6.8,0.92,59.8988964839921,4.67,0.29,"4","5","4","7","7","8","8","7","8","8","10","L","C","L","L","L","C","C","L","C","C","L","left","R","R",1,33,7,56,5,1
"98",2018091613,1035,31.86,1.51,0.55,4,5.08159423803199,2.5,4.69,9.37403328349117,7.94,2.86,16.7462234548569,8.16,1.2,18.8521112875985,9.26,1.29,20.9651735027402,7.98,1.35,23.151511829684,8.1,1.21,24.1357577051146,7.32,2.85,25.0802551821149,8.25,1.67,34.8684341489548,8.02,1.99,44.7109706895299,6.02,3.59,46.1291068632377,4.06,1.35,"4","4","7","7","7","7","7","8","8","9","10","L","L","L","L","L","L","L","C","C","R","L","right","R","R",2,37,-10,42,5,0
