"","returnerId","kickerId","gameId","playId","playDescription","quarter","down","yardsToGo","possessionTeam","specialTeamsPlayType","specialTeamsResult","kickBlockerId","yardlineSide","yardlineNumber","gameClock","penaltyCodes","penaltyJerseyNumbers","penaltyYards","preSnapHomeScore","preSnapVisitorScore","passResult","kickLength","kickReturnYardage","playResult","absoluteYardlineNumber","height.x","weight.x","birthDate.x","collegeName.x","Position.x","kickerName","height.y","weight.y","birthDate.y","collegeName.y","Position.y","returnerName"
"67","32202",45153,2020100401,2456,"(13:02) R.Sanchez punts 55 yards to CHI 16, Center-L.Rhodes. T.Ginn to CHI 24 for 8 yards (G.Odum).",3,4,4,"IND","Punt","Return",NA,"IND",29,13:02:00,NA,NA,NA,3,13,NA,55,8,47,81,"6-0",195,"1994-09-08","Hawaii","P","Rigoberto Sanchez","5-11",180,"1985-04-12","Ohio State","WR","Ted Ginn"
"68","32202",42508,2020100800,4153,"(2:32) B.Pinion punts 44 yards to CHI 42, Center-Z.Triner. T.Ginn to CHI 48 for 6 yards (Z.Triner).",4,4,12,"TB","Punt","Return",NA,"TB",14,02:32:00,NA,NA,NA,17,19,NA,44,6,38,24,"6-5",240,"1994-06-01","Clemson","P","Bradley Pinion","5-11",180,"1985-04-12","Ohio State","WR","Ted Ginn"
"69","32202",45153,2020100401,1182,"(14:29) R.Sanchez punts 47 yards to CHI 14, Center-L.Rhodes. T.Ginn pushed ob at CHI 23 for 9 yards (G.Odum). PENALTY on CHI-K.Vildor, Offensive Holding, 7 yards, enforced at CHI 14.",2,4,5,"IND","Punt","Return",NA,"IND",39,14:29:00,"OH","CHI 22",7,0,7,NA,47,0,54,71,"6-0",195,"1994-09-08","Hawaii","P","Rigoberto Sanchez","5-11",180,"1985-04-12","Ohio State","WR","Ted Ginn"
"70","32202",37267,2018092300,4324,"(:25) M.Bosher punts 43 yards to NO 13, Center-J.Harris, fair catch by T.Ginn.",4,4,4,"ATL","Punt","Fair Catch",NA,"ATL",44,00:25:00,NA,NA,NA,37,37,NA,43,NA,43,54,"72",208,"1987-10-18","Miami (Fla.)","P","Matt Bosher","5-11",180,"1985-04-12","Ohio State","WR","Ted Ginn"
"71","32202",42508,2020100800,3166,"(2:55) B.Pinion punts 40 yards to CHI 12, Center-Z.Triner, fair catch by T.Ginn.",3,4,27,"TB","Punt","Fair Catch",NA,"TB",48,02:55:00,NA,NA,NA,14,16,NA,40,NA,40,62,"6-5",240,"1994-06-01","Clemson","P","Bradley Pinion","5-11",180,"1985-04-12","Ohio State","WR","Ted Ginn"
"72","32202",37267,2018092300,2075,"(:47) M.Bosher punts 44 yards to NO 42, Center-J.Harris, fair catch by T.Ginn.",2,4,5,"ATL","Punt","Fair Catch",NA,"ATL",14,00:47:00,NA,NA,NA,14,13,NA,44,NA,44,96,"72",208,"1987-10-18","Miami (Fla.)","P","Matt Bosher","5-11",180,"1985-04-12","Ohio State","WR","Ted Ginn"
"73","33097",45296,2018092306,250,"(12:06) (Punt formation) M.Haack punts 59 yards to OAK 9, Center-J.Denney. D.Rodgers-Cromartie to OAK 8 for -1 yards (J.Denney). PENALTY on OAK-D.Harris, Illegal Block Above the Waist, 4 yards, enforced at OAK 8.",1,4,6,"MIA","Punt","Return",NA,"MIA",32,12:06:00,"IBW","OAK 17",4,0,7,NA,59,0,64,42,"6-0",205,"1994-07-25","Arizona State","P","Matt Haack","74",205,"1986-04-07","Tennessee State","CB","Dominique Rodgers-Cromartie"
"74","33117",39113,2018091611,378,"(8:11) M.King punts 46 yards to OAK 24, Center-C.Kreiter, fair catch by J.Nelson.",1,4,5,"DEN","Punt","Fair Catch",NA,"DEN",30,08:11:00,NA,NA,NA,0,3,NA,46,NA,46,80,"6-0",195,"10/26/1988","Fort Valley State","P","Marquette King","6-3",217,"05/31/1985","Kansas State","WR","Jordy Nelson"
"75","33117",39113,2018091611,797,"(1:50) M.King punts 51 yards to OAK 22, Center-C.Kreiter. J.Nelson ran ob at OAK 29 for 7 yards (Dy.Thomas).",1,4,1,"DEN","Punt","Return",NA,"DEN",27,01:50:00,NA,NA,NA,0,3,NA,51,7,44,83,"6-0",195,"10/26/1988","Fort Valley State","P","Marquette King","6-3",217,"05/31/1985","Kansas State","WR","Jordy Nelson"
"76","33117",39113,2018091611,1355,"(5:34) M.King punts 41 yards to OAK 25, Center-C.Kreiter, fair catch by J.Nelson.",2,4,12,"DEN","Punt","Fair Catch",NA,"DEN",34,05:34:00,NA,NA,NA,0,6,NA,41,NA,41,44,"6-0",195,"10/26/1988","Fort Valley State","P","Marquette King","6-3",217,"05/31/1985","Kansas State","WR","Jordy Nelson"
"77","33117",45296,2018092306,2945,"(12:33) (Punt formation) M.Haack punts 42 yards to OAK 19, Center-J.Denney. J.Nelson MUFFS catch, touched at OAK 19, and recovers at OAK 17. J.Nelson to OAK 17 for no gain (W.Aikens).",4,4,5,"MIA","Punt","Muffed",NA,"MIA",39,12:33:00,NA,NA,NA,14,17,NA,42,0,44,49,"6-0",205,"1994-07-25","Arizona State","P","Matt Haack","6-3",217,"05/31/1985","Kansas State","WR","Jordy Nelson"
"78","33130",37267,2018101400,1655,"(3:34) M.Bosher punts 51 yards to TB 39, Center-J.Harris. D.Jackson to TB 48 for 9 yards (J.Bethel).",2,4,1,"ATL","Punt","Return",NA,"ATL",10,03:34:00,NA,NA,NA,21,6,NA,51,9,42,100,"72",208,"1987-10-18","Miami (Fla.)","P","Matt Bosher","5-10",175,"1986-12-01","California","WR","DeSean Jackson"
"79","33130",42333,2018092400,3619,"(8:57) J.Berry punts 46 yards to TB 17, Center-K.Canaday. D.Jackson for 83 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on TB-I.Johnson, Offensive Holding, 9 yards, enforced at TB 17.",4,4,11,"PIT","Punt","Return",NA,"PIT",37,08:57:00,"OH","TB 39",9,20,30,NA,46,0,55,47,"6-5",195,"1991-03-18","Eastern Kentucky","P","Jordan Berry","5-10",175,"1986-12-01","California","WR","DeSean Jackson"
"80","33130",34615,2018090906,1373,"(9:51) T.Morstead punts 56 yards to TB 20, Center-Z.Wood. D.Jackson to TB 22 for 2 yards (C.Banjo).",2,4,11,"NO","Punt","Return",NA,"NO",24,09:51:00,NA,NA,NA,17,17,NA,56,2,54,34,"6-4",235,"1986-03-08","Southern Methodist","P","Thomas Morstead","5-10",175,"1986-12-01","California","WR","DeSean Jackson"
"81","33130",45603,2018091606,1757,"(2:36) C.Johnston punts 51 yards to TB 19, Center-R.Lovato. D.Jackson pushed ob at TB 30 for 11 yards (K.Grugier-Hill).",2,4,5,"PHI","Punt","Return",NA,"PHI",30,02:36:00,NA,NA,NA,13,7,NA,51,11,40,80,"5-11",194,"1992-02-24","Ohio State","P","Cameron Johnston","5-10",175,"1986-12-01","California","WR","DeSean Jackson"
"82","33130",34593,2020092706,977,"(13:29) K.Huber punts 45 yards to PHI 32, Center-C.Harris, fair catch by D.Jackson.",2,4,12,"CIN","Punt","Fair Catch",NA,"CIN",23,13:29:00,NA,NA,NA,3,0,NA,45,NA,45,33,"6-1",211,"1985-07-16","Cincinnati","P","Kevin Huber","5-10",175,"1986-12-01","California","WR","DeSean Jackson"
"83","33130",43517,2020102200,3921,"(2:09) R.Dixon punts 41 yards to PHI 12, Center-C.Kreiter. D.Jackson to PHI 14 for 2 yards (C.Ballentine). PHI-D.Jackson was injured during the play.  PENALTY on NYG-C.Ballentine, Lowering the Head to Initiate Contact, 15 yards, enforced at PHI 14.",4,4,7,"NYG","Punt","Return",NA,"NYG",47,02:09:00,"UOHd","NYG 25",-15,16,21,NA,41,2,24,63,"6-4",221,"1993-08-24","Syracuse","P","Riley Dixon","5-10",175,"1986-12-01","California","WR","DeSean Jackson"
"84","33130",41420,2018093001,430,"(9:28) P.O'Donnell punts 51 yards to TB 22, Center-P.Scales. D.Jackson to TB 29 for 7 yards (S.McManis). PENALTY on TB-M.Williams, Offensive Holding, 10 yards, enforced at TB 24.",1,4,17,"CHI","Punt","Return",NA,"CHI",27,09:28:00,"OH","TB 22",10,7,0,NA,51,2,59,37,"6-4",212,"1991-02-22","Miami","P","Pat O'Donnell","5-10",175,"1986-12-01","California","WR","DeSean Jackson"
"85","33566",46316,2018122302,979,"(13:16) (Punt formation) L.Cooke punts 29 yards to MIA 11, Center-M.Overton, fair catch by D.Amendola.",2,4,7,"JAX","Punt","Fair Catch",NA,"MIA",40,13:16:00,NA,NA,NA,7,7,NA,29,NA,29,50,"6-5",200,"1995-07-28","Mississippi State","P","Logan Cooke","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"86","33566",40600,2019112407,2827,"(1:24) T.Way punts 56 yards to DET 35, Center-N.Sundberg. D.Amendola to 50 for 15 yards (M.Burton).",3,4,22,"WAS","Punt","Return",NA,"WAS",9,01:24:00,NA,NA,NA,13,13,NA,56,15,41,19,"6-1",220,"1990-04-18","Oklahoma","P","Tress Way","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"87","33566",46810,2018102500,4080,"(1:14) T.Daniel punts 31 yards to MIA 11, Center-J.Weeks, fair catch by D.Amendola.",4,4,5,"HOU","Punt","Fair Catch",NA,"MIA",42,01:14:00,NA,NA,NA,42,23,NA,31,NA,31,52,"6-1",231,"12/08/1994","Tennessee","P","Trevor Daniel","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"88","33566",41420,2019112800,481,"(9:37) P.O'Donnell punts 50 yards to DET 19, Center-P.Scales. D.Amendola to DET 22 for 3 yards (C.Patterson).",1,4,4,"CHI","Punt","Return",NA,"CHI",31,09:37:00,NA,NA,NA,7,7,NA,50,3,47,41,"6-4",212,"1991-02-22","Miami","P","Pat O'Donnell","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"89","33566",40600,2019112407,3570,"(7:41) T.Way punts 48 yards to DET 37, Center-N.Sundberg. D.Amendola to DET 41 for 4 yards (D.Everett, M.Burton). PENALTY on DET-D.Virgin, Illegal Block Above the Waist, 10 yards, enforced at DET 37.",4,4,17,"WAS","Punt","Return",NA,"WAS",15,07:41:00,"IBW","DET 30",10,13,16,NA,48,0,58,95,"6-1",220,"1990-04-18","Oklahoma","P","Tress Way","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"90","33566",40437,2018120906,599,"(3:34) (Punt formation) R.Allen punts 47 yards to MIA 21, Center-J.Cardona. D.Amendola to MIA 28 for 7 yards (N.Ebner; K.Van Noy).",1,4,3,"NE","Punt","Return",NA,"NE",32,03:34:00,NA,NA,NA,7,6,NA,47,7,40,78,"6-2",220,"1990-02-28","Louisiana Tech","P","Ryan Allen","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"91","33566",42508,2019121502,3167,"(3:01) B.Pinion punts 40 yards to DET 13, Center-Z.Triner, fair catch by D.Amendola.",3,4,9,"TB","Punt","Fair Catch",NA,"TB",47,03:01:00,NA,NA,NA,10,24,NA,40,NA,40,63,"6-5",240,"1994-06-01","Clemson","P","Bradley Pinion","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"92","33566",34723,2019120805,261,"(12:01) B.Colquitt punts 30 yards to DET 15, Center-A.Cutting, fair catch by D.Amendola. PENALTY on MIN-S.Weatherly, Offensive Holding, 10 yards, enforced at DET 15.",1,4,7,"MIN","Punt","Fair Catch",NA,"DET",45,12:01:00,"OH","MIN 91",-10,0,0,NA,30,NA,20,65,"6-3",210,"1985-03-20","Tennessee","P","Britton Colquitt","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"93","33566",34723,2019120805,2517,"(13:43) B.Colquitt punts 55 yards to DET 15, Center-A.Cutting. D.Amendola to DET 18 for 3 yards (K.Boyd).",3,4,10,"MIN","Punt","Return",NA,"MIN",30,13:43:00,NA,NA,NA,17,0,NA,55,3,52,80,"6-3",210,"1985-03-20","Tennessee","P","Britton Colquitt","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"94","33566",34723,2020110805,2054,"(12:57) B.Colquitt punts 51 yards to DET 12, Center-A.Cutting, fair catch by D.Amendola.",3,4,3,"MIN","Punt","Fair Catch",NA,"MIN",37,12:57:00,NA,NA,NA,20,10,NA,51,NA,51,47,"6-3",210,"1985-03-20","Tennessee","P","Britton Colquitt","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"95","33566",43524,2018091604,1017,"(11:07) L.Edwards punts 41 yards to MIA 18, Center-T.Hennessy, fair catch by D.Amendola.",2,4,6,"NYJ","Punt","Fair Catch",NA,"NYJ",41,11:07:00,NA,NA,NA,0,7,NA,41,NA,41,69,"6-4",209,"1992-04-27","Sam Houston State","P","Lachlan Edwards","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"96","33566",41420,2019112800,3528,"(8:48) P.O'Donnell punts 51 yards to DET 28, Center-P.Scales. D.Amendola to DET 34 for 6 yards (J.Iyiegbuniwe).",4,4,14,"CHI","Punt","Return",NA,"CHI",21,08:48:00,NA,NA,NA,20,17,NA,51,6,45,31,"6-4",212,"1991-02-22","Miami","P","Pat O'Donnell","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"97","33566",43517,2019102703,3224,"(14:54) R.Dixon punts 37 yards to DET 16, Center-Z.DeOssie. D.Amendola to DET 20 for 4 yards (Z.DeOssie).",4,4,11,"NYG","Punt","Return",NA,"NYG",47,14:54:00,NA,NA,NA,24,19,NA,37,4,33,63,"6-4",221,"1993-08-24","Syracuse","P","Riley Dixon","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"98","33566",45153,2018112504,1397,"(10:23) R.Sanchez punts 49 yards to MIA 11, Center-L.Rhodes, fair catch by D.Amendola.",2,4,11,"IND","Punt","Fair Catch",NA,"IND",40,10:23:00,NA,NA,NA,7,7,NA,49,NA,49,70,"6-0",195,"1994-09-08","Hawaii","P","Rigoberto Sanchez","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"99","33566",34723,2019120805,2759,"(10:38) B.Colquitt punts 46 yards to DET 19, Center-A.Cutting, fair catch by D.Amendola.",3,4,7,"MIN","Punt","Fair Catch",NA,"MIN",35,10:38:00,NA,NA,NA,17,0,NA,46,NA,46,75,"6-3",210,"1985-03-20","Tennessee","P","Britton Colquitt","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"100","33566",34723,2019120805,1257,"(12:02) B.Colquitt punts 26 yards to DET 13, Center-A.Cutting, fair catch by D.Amendola.",2,4,8,"MIN","Punt","Fair Catch",NA,"DET",39,12:02:00,NA,NA,NA,7,0,NA,26,NA,26,49,"6-3",210,"1985-03-20","Tennessee","P","Britton Colquitt","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"101","33566",42907,2018121607,2739,"(4:25) M.Wile punts 37 yards to MIA 28, Center-K.McDermott. D.Amendola MUFFS catch, ball out of bounds at MIA 31.",3,4,19,"MIN","Punt","Muffed",NA,"MIN",35,04:25:00,NA,NA,NA,24,17,NA,37,NA,34,45,"6-2",225,"06/20/1992","Michigan","P","Matt Wile","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"102","33566",42747,2018123001,1538,"(4:33) M.Darr punts 32 yards to MIA 48, Center-R.Ferguson. D.Amendola to MIA 49 for 1 yard (S.Neal).",2,4,1,"BUF","Punt","Return",NA,"BUF",20,04:33:00,NA,NA,NA,14,0,NA,32,1,31,90,"6-1",217,"07/02/1992","Tennessee","P","Matt Darr","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"103","33566",46316,2018122302,2717,"(2:27) (Punt formation) L.Cooke punts 42 yards to MIA 25, Center-M.Overton. D.Amendola to MIA 28 for 3 yards (T.Herndon).",3,4,11,"JAX","Punt","Return",NA,"JAX",33,02:27:00,NA,NA,NA,7,7,NA,42,3,39,77,"6-5",200,"1995-07-28","Mississippi State","P","Logan Cooke","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"104","33566",45153,2020110103,829,"(:24) R.Sanchez punts 46 yards to DET 8, Center-L.Rhodes, fair catch by D.Amendola.",1,4,6,"IND","Punt","Fair Catch",NA,"IND",46,00:24:00,NA,NA,NA,7,0,NA,46,NA,46,56,"6-0",195,"1994-09-08","Hawaii","P","Rigoberto Sanchez","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"105","33566",42663,2019091502,1171,"(10:50) T.Long punts 44 yards to DET 28, Center-C.Mazza. D.Amendola to DET 44 for 16 yards (U.Nwosu). PENALTY on DET-N.Bawden, Illegal Blindside Block, 14 yards, enforced at DET 28. Penalty on DET-J.Coleman, Offensive Holding, declined.",2,4,6,"LAC","Punt","Return",NA,"LAC",28,10:50:00,"IBB;OH","DET 46;DET 27",14,6,7,NA,44,0,58,38,"6-2",205,"1993-04-06","Alabama-Birmingham","P","Ty Long","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"106","33566",41420,2019112800,973,"(1:49) P.O'Donnell punts 43 yards to DET 40, Center-P.Scales. D.Amendola to DET 45 for 5 yards (N.Kwiatkoski).",1,4,8,"CHI","Punt","Return",NA,"CHI",17,01:49:00,NA,NA,NA,14,7,NA,43,5,38,27,"6-4",212,"1991-02-22","Miami","P","Pat O'Donnell","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"107","33566",34723,2019120805,3049,"(5:07) B.Colquitt punts 32 yards to DET 23, Center-A.Cutting, fair catch by D.Amendola.",3,4,10,"MIN","Punt","Fair Catch",NA,"MIN",45,05:07:00,NA,NA,NA,17,0,NA,32,NA,32,65,"6-3",210,"1985-03-20","Tennessee","P","Britton Colquitt","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"108","33566",43524,2018110404,2134,"(10:58) (Punt formation) L.Edwards punts 35 yards to MIA 8, Center-T.Hennessy, fair catch by D.Amendola.",3,4,8,"NYJ","Punt","Fair Catch",NA,"MIA",43,10:58:00,NA,NA,NA,6,3,NA,35,NA,35,53,"6-4",209,"1992-04-27","Sam Houston State","P","Lachlan Edwards","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"109","33566",45603,2019092207,1175,"(10:53) C.Johnston punts 37 yards to DET 20, Center-R.Lovato, fair catch by D.Amendola.",2,4,6,"PHI","Punt","Fair Catch",NA,"PHI",43,10:53:00,NA,NA,NA,10,14,NA,37,NA,37,53,"5-11",194,"1992-02-24","Ohio State","P","Cameron Johnston","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"110","33566",33338,2018090903,2094,"(12:10) (Punt formation) B.Kern punts 35 yards to MIA 10, Center-B.Brinkley, fair catch by D.Amendola.",3,4,4,"TEN","Punt","Fair Catch",NA,"MIA",45,12:10:00,NA,NA,NA,7,3,NA,35,NA,35,65,"6-2",214,"1986-02-17","Toledo","P","Brett Kern","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"111","33566",40600,2020111502,987,"(14:13) T.Way punts 47 yards to DET 41, Center-N.Sundberg. D.Amendola to DET 47 for 6 yards (R.Anderson). WAS-R.Anderson was injured during the play.",2,4,5,"WAS","Punt","Return",NA,"WAS",12,14:13:00,NA,NA,NA,7,3,NA,47,6,41,98,"6-1",220,"1990-04-18","Oklahoma","P","Tress Way","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"112","33566",33338,2018090903,3163,"(11:45) (Punt formation) B.Kern punts 49 yards to MIA 9, Center-B.Brinkley. D.Amendola ran ob at MIA 11 for 2 yards (D.Cruikshank).",4,4,6,"TEN","Punt","Return",NA,"TEN",42,11:45:00,NA,NA,NA,17,10,NA,49,2,47,68,"6-2",214,"1986-02-17","Toledo","P","Brett Kern","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"113","33566",40600,2020111502,259,"(9:12) T.Way punts 30 yards to DET 8, Center-N.Sundberg, fair catch by D.Amendola.",1,4,27,"WAS","Punt","Fair Catch",NA,"DET",38,09:12:00,NA,NA,NA,0,0,NA,30,NA,30,72,"6-1",220,"1990-04-18","Oklahoma","P","Tress Way","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"114","33566",42747,2018123001,1326,"(9:13) M.Darr punts 35 yards to MIA 44, Center-R.Ferguson. D.Amendola to BUF 48 for 8 yards (S.Neal).",2,4,15,"BUF","Punt","Return",NA,"BUF",21,09:13:00,NA,NA,NA,14,0,NA,35,8,27,89,"6-1",217,"07/02/1992","Tennessee","P","Matt Darr","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"115","33566",42747,2018123001,3338,"(15:00) M.Darr punts 44 yards to MIA 26, Center-R.Ferguson, fair catch by D.Amendola.",4,4,5,"BUF","Punt","Fair Catch",NA,"BUF",30,15:00:00,NA,NA,NA,28,17,NA,44,NA,44,40,"6-1",217,"07/02/1992","Tennessee","P","Matt Darr","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"116","33566",34723,2019120805,3734,"(5:48) B.Colquitt punts 33 yards to DET 17, Center-A.Cutting. D.Amendola to DET 25 for 8 yards (E.Wilson).",4,4,12,"MIN","Punt","Return",NA,NA,50,05:48:00,NA,NA,NA,20,0,NA,33,8,25,60,"6-3",210,"1985-03-20","Tennessee","P","Britton Colquitt","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"117","33566",34723,2020110805,2972,"(14:45) B.Colquitt punts 54 yards to DET 19, Center-A.Cutting. D.Amendola to DET 31 for 12 yards (J.Metellus).",4,4,3,"MIN","Punt","Return",NA,"MIN",27,14:45:00,NA,NA,NA,27,10,NA,54,12,42,83,"6-3",210,"1985-03-20","Tennessee","P","Britton Colquitt","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"118","33566",46316,2018122302,1582,"(3:02) (Punt formation) L.Cooke punts 39 yards to MIA 13, Center-M.Overton, fair catch by D.Amendola.",2,4,11,"JAX","Punt","Fair Catch",NA,"JAX",48,03:02:00,NA,NA,NA,7,7,NA,39,NA,39,62,"6-5",200,"1995-07-28","Mississippi State","P","Logan Cooke","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"119","33566",46316,2018122302,2413,"(6:20) (Punt formation) L.Cooke punts 45 yards to MIA 8, Center-M.Overton. D.Amendola pushed ob at MIA 17 for 9 yards (B.Bell). Penalty on MIA-B.Bolden, Running Into the Kicker, declined.",3,4,46,"JAX","Punt","Return",NA,"JAX",47,06:20:00,"RNK","MIA 38",0,7,7,NA,45,9,36,63,"6-5",200,"1995-07-28","Mississippi State","P","Logan Cooke","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"120","33566",40437,2018120906,3167,"(15:00) (Punt formation) R.Allen punts 46 yards to MIA 8, Center-J.Cardona. D.Amendola to MIA 8 for no gain (J.Jones).",4,4,10,"NE","Punt","Return",NA,"NE",46,15:00:00,NA,NA,NA,28,27,NA,46,0,46,56,"6-2",220,"1990-02-28","Louisiana Tech","P","Ryan Allen","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"121","33566",40437,2018120906,1872,"(1:00) (Punt formation) R.Allen punts 49 yards to MIA 23, Center-J.Cardona. D.Amendola to MIA 32 for 9 yards (C.Patterson). FUMBLES (C.Patterson), ball out of bounds at MIA 32.",2,4,2,"NE","Punt","Return",NA,"NE",28,01:00:00,NA,NA,NA,21,27,NA,49,9,40,38,"6-2",220,"1990-02-28","Louisiana Tech","P","Ryan Allen","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"122","33566",40437,2018093006,1487,"(7:50) R.Allen punts 36 yards to MIA 24, Center-J.Cardona. D.Amendola to MIA 36 for 12 yards (K.Van Noy).",2,4,7,"NE","Punt","Return",NA,"NE",40,07:50:00,NA,NA,NA,10,0,NA,36,12,24,50,"6-2",220,"1990-02-28","Louisiana Tech","P","Ryan Allen","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"123","33566",42907,2018121607,1569,"(6:26) M.Wile punts 46 yards to MIA 24, Center-K.McDermott. D.Amendola pushed ob at MIA 32 for 8 yards (K.Brothers).",2,4,5,"MIN","Punt","Return",NA,"MIN",30,06:26:00,NA,NA,NA,21,7,NA,46,8,38,40,"6-2",225,"06/20/1992","Michigan","P","Matt Wile","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"124","33566",46316,2018122302,2134,"(9:50) (Punt formation) L.Cooke punts 33 yards to MIA 11, Center-M.Overton, fair catch by D.Amendola.",3,4,14,"JAX","Punt","Fair Catch",NA,"MIA",44,09:50:00,NA,NA,NA,7,7,NA,33,NA,33,54,"6-5",200,"1995-07-28","Mississippi State","P","Logan Cooke","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"125","33566",42663,2019091502,1576,"(3:40) T.Long punts 52 yards to DET 9, Center-C.Mazza. D.Amendola to DET 20 for 11 yards (G.Davis).",2,4,7,"LAC","Punt","Return",NA,"LAC",39,03:40:00,NA,NA,NA,6,7,NA,52,11,41,49,"6-2",205,"1993-04-06","Alabama-Birmingham","P","Ty Long","5-11",185,"1985-11-02","Texas Tech","WR","Danny Amendola"
"126","34534",43517,2018093011,2906,"(13:37) R.Dixon punts 55 yards to NO 18, Center-Z.DeOssie. B.Tate to NO 26 for 8 yards (M.Thomas).",4,4,14,"NYG","Punt","Return",NA,"NYG",27,13:37:00,NA,NA,NA,10,19,NA,55,8,47,83,"6-4",221,"1993-08-24","Syracuse","P","Riley Dixon","6-1",195,"10/05/1987","North Carolina","WR","Brandon Tate"
"127","34534",43517,2018093011,1761,"(2:42) R.Dixon punts 36 yards to NO 37, Center-Z.DeOssie. B.Tate MUFFS catch, and recovers at NYG 49. B.Tate to NYG 47 for 2 yards (Z.DeOssie).",2,4,8,"NYG","Punt","Muffed",NA,"NYG",27,02:42:00,NA,NA,NA,7,9,NA,36,2,20,37,"6-4",221,"1993-08-24","Syracuse","P","Riley Dixon","6-1",195,"10/05/1987","North Carolina","WR","Brandon Tate"
"128","34534",43517,2018093011,1053,"(11:03) R.Dixon punts 53 yards to NO 20, Center-Z.DeOssie. B.Tate pushed ob at NO 32 for 12 yards (Z.DeOssie). PENALTY on NO-J.Gray, Illegal Block Above the Waist, 10 yards, enforced at NO 25. Officially, a return for 5 yards.",2,4,19,"NYG","Punt","Return",NA,"NYG",27,11:03:00,"IBW","NO 48",10,7,3,NA,53,5,58,37,"6-4",221,"1993-08-24","Syracuse","P","Riley Dixon","6-1",195,"10/05/1987","North Carolina","WR","Brandon Tate"
